OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Region,UnitsSold,UnitPrice,Discount,Cost,SalesAmount,GrossProfit
O10260,2023-03-31,C1007,P217,Product 18,Software,West,13,311.91,0.0,117.62,4054.83,2525.77
O10261,2023-03-31,C1022,P213,Product 14,Furniture,North,8,86.81,0.0,56.62,694.48,241.52
O10262,2023-03-31,C1027,P221,Product 22,Office Supplies,North,11,26.26,0.0,15.92,288.86,113.74
O10263,2023-03-31,C1028,P228,Product 29,Electronics,East,13,253.39,0.0,88.43,3294.07,2144.48
O10264,2023-03-31,C1049,P220,Product 21,Electronics,West,15,278.07,0.0,101.91,4171.05,2642.4
O10265,2023-04-01,C1043,P214,Product 15,Electronics,East,19,367.76,0.0,169.05,6987.44,3775.49
O10266,2023-04-01,C1032,P212,Product 13,Furniture,North,11,54.4,0.0,27.16,598.4,299.64
O10267,2023-04-01,C1018,P223,Product 24,Software,West,3,31.6,0.0,19.77,94.8,35.49
O10268,2023-04-02,C1024,P228,Product 29,Electronics,South,7,253.39,0.0,88.43,1773.73,1154.72
O10269,2023-04-02,C1057,P204,Product 5,Office Supplies,South,15,365.41,0.0,149.12,5481.15,3244.35
O10270,2023-04-02,C1004,P215,Product 16,Furniture,North,8,215.0,0.0,77.58,1720.0,1099.36
O10271,2023-04-02,C1031,P200,Product 1,Electronics,West,4,207.23,0.0,104.52,828.92,410.84
O10272,2023-04-02,C1009,P209,Product 10,Office Supplies,East,2,309.61,0.0,108.59,619.22,402.04
O10273,2023-04-02,C1026,P220,Product 21,Electronics,East,14,278.07,0.0,101.91,3892.98,2466.24
O10274,2023-04-03,C1051,P208,Product 9,Office Supplies,East,16,118.51,0.0,86.83,1896.16,506.88
O10275,2023-04-03,C1053,P203,Product 4,Furniture,West,10,477.65,0.0,181.0,4776.5,2966.5
O10276,2023-04-04,C1052,P213,Product 14,Furniture,West,14,86.81,0.0,56.62,1215.34,422.66
O10277,2023-04-05,C1030,P219,Product 20,Software,West,11,459.87,0.0,188.0,5058.57,2990.57
O10278,2023-04-05,C1003,P205,Product 6,Office Supplies,North,19,209.71,0.15,124.1,3386.82,1028.92
O10279,2023-04-05,C1023,P214,Product 15,Electronics,South,4,367.76,0.0,169.05,1471.04,794.84
O10280,2023-04-05,C1037,P221,Product 22,Office Supplies,South,3,26.26,0.0,15.92,78.78,31.02
O10281,2023-04-06,C1009,P221,Product 22,Office Supplies,East,8,26.26,0.0,15.92,210.08,82.72
O10282,2023-04-06,C1044,P213,Product 14,Furniture,North,4,86.81,0.0,56.62,347.24,120.76
O10283,2023-04-06,C1003,P219,Product 20,Software,North,17,459.87,0.0,188.0,7817.79,4621.79
O10284,2023-04-06,C1015,P213,Product 14,Furniture,South,3,86.81,0.0,56.62,260.43,90.57
O10285,2023-04-08,C1023,P222,Product 23,Software,South,4,84.86,0.0,40.78,339.44,176.32
O10286,2023-04-08,C1059,P201,Product 2,Software,South,18,80.89,0.0,49.22,1456.02,570.06
O10287,2023-04-09,C1023,P216,Product 17,Electronics,South,14,370.37,0.0,147.09,5185.18,3125.92
O10288,2023-04-09,C1037,P212,Product 13,Furniture,South,12,54.4,0.0,27.16,652.8,326.88
O10289,2023-04-09,C1047,P220,Product 21,Electronics,North,4,278.07,0.0,101.91,1112.28,704.64
O10290,2023-04-09,C1017,P203,Product 4,Furniture,West,17,477.65,0.0,181.0,8120.05,5043.05
O10291,2023-04-09,C1058,P219,Product 20,Software,South,17,459.87,0.0,188.0,7817.79,4621.79
O10292,2023-04-09,C1053,P214,Product 15,Electronics,West,11,367.76,0.0,169.05,4045.36,2185.81
O10293,2023-04-09,C1003,P212,Product 13,Furniture,North,1,54.4,0.0,27.16,54.4,27.24
O10294,2023-04-09,C1013,P226,Product 27,Office Supplies,North,15,127.24,0.0,100.11,1908.6,406.95
O10295,2023-04-09,C1025,P227,Product 28,Electronics,South,11,59.97,0.0,24.28,659.67,392.59
O10296,2023-04-09,C1009,P215,Product 16,Furniture,East,5,215.0,0.0,77.58,1075.0,687.1
O10297,2023-04-09,C1029,P202,Product 3,Office Supplies,South,13,97.88,0.0,36.6,1272.44,796.64
O10298,2023-04-09,C1058,P229,Product 30,Electronics,South,13,214.73,0.0,140.8,2791.49,961.09
O10299,2023-04-09,C1045,P218,Product 19,Office Supplies,East,19,203.65,0.0,85.36,3869.35,2247.51
O10300,2023-04-09,C1036,P218,Product 19,Office Supplies,East,5,203.65,0.05,85.36,967.34,540.54
O10301,2023-04-09,C1004,P219,Product 20,Software,North,17,459.87,0.0,188.0,7817.79,4621.79
O10302,2023-04-09,C1038,P225,Product 26,Furniture,East,4,213.13,0.0,73.51,852.52,558.48
O10303,2023-04-09,C1056,P217,Product 18,Software,North,3,311.91,0.0,117.62,935.73,582.87
O10304,2023-04-10,C1059,P208,Product 9,Office Supplies,South,14,118.51,0.0,86.83,1659.14,443.52
O10305,2023-04-10,C1023,P224,Product 25,Office Supplies,South,4,570.22,0.0,191.49,2280.88,1514.92
O10306,2023-04-10,C1027,P229,Product 30,Electronics,North,7,214.73,0.0,140.8,1503.11,517.51
O10307,2023-04-10,C1053,P213,Product 14,Furniture,West,10,86.81,0.0,56.62,868.1,301.9
O10308,2023-04-13,C1008,P209,Product 10,Office Supplies,East,13,309.61,0.0,108.59,4024.93,2613.26
O10309,2023-04-13,C1019,P212,Product 13,Furniture,East,4,54.4,0.0,27.16,217.6,108.96
O10310,2023-04-13,C1003,P217,Product 18,Software,North,11,311.91,0.0,117.62,3431.01,2137.19
O10311,2023-04-13,C1014,P200,Product 1,Electronics,South,7,207.23,0.0,104.52,1450.61,718.97
O10312,2023-04-13,C1014,P217,Product 18,Software,South,11,311.91,0.15,117.62,2916.36,1622.54
O10313,2023-04-13,C1055,P220,Product 21,Electronics,South,10,278.07,0.05,101.91,2641.66,1622.56
O10314,2023-04-13,C1017,P213,Product 14,Furniture,West,5,86.81,0.15,56.62,368.94,85.84
O10315,2023-04-13,C1036,P204,Product 5,Office Supplies,East,3,365.41,0.0,149.12,1096.23,648.87
O10316,2023-04-14,C1011,P218,Product 19,Office Supplies,West,19,203.65,0.15,85.36,3288.95,1667.11
O10317,2023-04-14,C1052,P228,Product 29,Electronics,West,9,253.39,0.0,88.43,2280.51,1484.64
O10318,2023-04-15,C1032,P209,Product 10,Office Supplies,North,7,309.61,0.0,108.59,2167.27,1407.14
O10319,2023-04-15,C1042,P216,Product 17,Electronics,West,2,370.37,0.0,147.09,740.74,446.56
O10320,2023-04-15,C1016,P208,Product 9,Office Supplies,West,7,118.51,0.0,86.83,829.57,221.76
O10321,2023-04-16,C1000,P205,Product 6,Office Supplies,East,14,209.71,0.0,124.1,2935.94,1198.54
O10322,2023-04-16,C1047,P209,Product 10,Office Supplies,North,5,309.61,0.1,108.59,1393.24,850.29
O10323,2023-04-16,C1047,P201,Product 2,Software,North,10,80.89,0.0,49.22,808.9,316.7
O10324,2023-04-16,C1023,P228,Product 29,Electronics,South,7,253.39,0.0,88.43,1773.73,1154.72
O10325,2023-04-16,C1058,P214,Product 15,Electronics,South,8,367.76,0.0,169.05,2942.08,1589.68
O10326,2023-04-16,C1048,P209,Product 10,Office Supplies,North,3,309.61,0.0,108.59,928.83,603.06
O10327,2023-04-17,C1021,P220,Product 21,Electronics,West,4,278.07,0.0,101.91,1112.28,704.64
O10328,2023-04-17,C1021,P214,Product 15,Electronics,West,8,367.76,0.05,169.05,2794.98,1442.58
O10329,2023-04-17,C1040,P219,Product 20,Software,West,14,459.87,0.0,188.0,6438.18,3806.18
O10330,2023-04-17,C1024,P227,Product 28,Electronics,South,17,59.97,0.0,24.28,1019.49,606.73
O10331,2023-04-17,C1032,P223,Product 24,Software,North,3,31.6,0.1,19.77,85.32,26.01
O10332,2023-04-19,C1051,P219,Product 20,Software,East,3,459.87,0.0,188.0,1379.61,815.61
O10333,2023-04-19,C1004,P222,Product 23,Software,North,18,84.86,0.0,40.78,1527.48,793.44
O10334,2023-04-19,C1023,P210,Product 11,Software,South,12,111.71,0.0,77.24,1340.52,413.64
O10335,2023-04-19,C1020,P227,Product 28,Electronics,South,9,59.97,0.0,24.28,539.73,321.21
O10336,2023-04-19,C1047,P207,Product 8,Office Supplies,North,9,339.87,0.0,183.74,3058.83,1405.17
O10337,2023-04-21,C1019,P207,Product 8,Office Supplies,East,18,339.87,0.0,183.74,6117.66,2810.34
O10338,2023-04-21,C1015,P205,Product 6,Office Supplies,South,12,209.71,0.0,124.1,2516.52,1027.32
O10339,2023-04-21,C1042,P212,Product 13,Furniture,West,3,54.4,0.05,27.16,155.04,73.56
O10340,2023-04-21,C1000,P207,Product 8,Office Supplies,East,6,339.87,0.0,183.74,2039.22,936.78
O10341,2023-04-21,C1059,P222,Product 23,Software,South,8,84.86,0.05,40.78,644.94,318.7
O10342,2023-04-21,C1045,P204,Product 5,Office Supplies,East,4,365.41,0.0,149.12,1461.64,865.16
O10343,2023-04-21,C1011,P221,Product 22,Office Supplies,West,19,26.26,0.05,15.92,473.99,171.51
O10344,2023-04-21,C1000,P210,Product 11,Software,East,14,111.71,0.0,77.24,1563.94,482.58
O10345,2023-04-22,C1027,P212,Product 13,Furniture,North,13,54.4,0.0,27.16,707.2,354.12
O10346,2023-04-22,C1032,P205,Product 6,Office Supplies,North,5,209.71,0.0,124.1,1048.55,428.05
O10347,2023-04-22,C1004,P203,Product 4,Furniture,North,2,477.65,0.0,181.0,955.3,593.3
O10348,2023-04-23,C1049,P228,Product 29,Electronics,West,9,253.39,0.05,88.43,2166.48,1370.61
O10349,2023-04-23,C1056,P205,Product 6,Office Supplies,North,19,209.71,0.0,124.1,3984.49,1626.59
O10350,2023-04-23,C1043,P210,Product 11,Software,East,2,111.71,0.05,77.24,212.25,57.77
O10351,2023-04-23,C1011,P220,Product 21,Electronics,West,2,278.07,0.05,101.91,528.33,324.51
O10352,2023-04-23,C1055,P225,Product 26,Furniture,South,16,213.13,0.0,73.51,3410.08,2233.92
O10353,2023-04-23,C1051,P225,Product 26,Furniture,East,1,213.13,0.0,73.51,213.13,139.62
O10354,2023-04-23,C1057,P208,Product 9,Office Supplies,South,19,118.51,0.0,86.83,2251.69,601.92
O10355,2023-04-23,C1016,P210,Product 11,Software,West,16,111.71,0.0,77.24,1787.36,551.52
O10356,2023-04-25,C1026,P211,Product 12,Office Supplies,East,11,437.23,0.05,150.23,4569.05,2916.52
O10357,2023-04-26,C1034,P200,Product 1,Electronics,West,16,207.23,0.0,104.52,3315.68,1643.36
O10358,2023-04-26,C1008,P207,Product 8,Office Supplies,East,15,339.87,0.0,183.74,5098.05,2341.95
O10359,2023-04-26,C1022,P219,Product 20,Software,North,1,459.87,0.05,188.0,436.88,248.88
O10360,2023-04-27,C1046,P202,Product 3,Office Supplies,West,4,97.88,0.05,36.6,371.94,225.54
O10361,2023-04-27,C1034,P205,Product 6,Office Supplies,West,15,209.71,0.0,124.1,3145.65,1284.15
O10362,2023-04-27,C1035,P224,Product 25,Office Supplies,East,14,570.22,0.0,191.49,7983.08,5302.22
O10363,2023-04-27,C1012,P206,Product 7,Electronics,East,9,235.09,0.0,103.91,2115.81,1180.62
O10364,2023-04-28,C1058,P217,Product 18,Software,South,19,311.91,0.1,117.62,5333.66,3098.88
O10365,2023-04-28,C1037,P226,Product 27,Office Supplies,South,2,127.24,0.0,100.11,254.48,54.26
O10366,2023-04-28,C1034,P213,Product 14,Furniture,West,4,86.81,0.0,56.62,347.24,120.76
O10367,2023-04-28,C1048,P229,Product 30,Electronics,North,14,214.73,0.0,140.8,3006.22,1035.02
O10368,2023-04-28,C1025,P224,Product 25,Office Supplies,South,8,570.22,0.0,191.49,4561.76,3029.84
O10369,2023-04-28,C1045,P205,Product 6,Office Supplies,East,16,209.71,0.0,124.1,3355.36,1369.76
O10370,2023-04-28,C1027,P202,Product 3,Office Supplies,North,10,97.88,0.0,36.6,978.8,612.8
O10371,2023-04-28,C1008,P219,Product 20,Software,East,13,459.87,0.15,188.0,5081.56,2637.56
O10372,2023-04-28,C1013,P226,Product 27,Office Supplies,North,19,127.24,0.05,100.11,2296.68,394.59
O10373,2023-04-28,C1029,P220,Product 21,Electronics,South,4,278.07,0.0,101.91,1112.28,704.64
O10374,2023-04-28,C1024,P208,Product 9,Office Supplies,South,1,118.51,0.0,86.83,118.51,31.68
O10375,2023-04-29,C1013,P210,Product 11,Software,North,3,111.71,0.0,77.24,335.13,103.41
O10376,2023-04-29,C1003,P229,Product 30,Electronics,North,9,214.73,0.0,140.8,1932.57,665.37
O10377,2023-04-30,C1055,P208,Product 9,Office Supplies,South,14,118.51,0.0,86.83,1659.14,443.52
O10378,2023-04-30,C1048,P222,Product 23,Software,North,16,84.86,0.0,40.78,1357.76,705.28
O10379,2023-04-30,C1045,P211,Product 12,Office Supplies,East,3,437.23,0.0,150.23,1311.69,861.0
O10380,2023-04-30,C1036,P217,Product 18,Software,East,5,311.91,0.0,117.62,1559.55,971.45
O10381,2023-05-01,C1008,P211,Product 12,Office Supplies,East,1,437.23,0.0,150.23,437.23,287.0
O10382,2023-05-01,C1016,P228,Product 29,Electronics,West,9,253.39,0.0,88.43,2280.51,1484.64
O10383,2023-05-01,C1022,P201,Product 2,Software,North,1,80.89,0.0,49.22,80.89,31.67
O10384,2023-05-02,C1045,P207,Product 8,Office Supplies,East,12,339.87,0.1,183.74,3670.6,1465.72
O10385,2023-05-02,C1025,P214,Product 15,Electronics,South,15,367.76,0.0,169.05,5516.4,2980.65
O10386,2023-05-02,C1037,P219,Product 20,Software,South,8,459.87,0.1,188.0,3311.06,1807.06
O10387,2023-05-02,C1006,P228,Product 29,Electronics,West,19,253.39,0.0,88.43,4814.41,3134.24
O10388,2023-05-03,C1043,P211,Product 12,Office Supplies,East,13,437.23,0.15,150.23,4831.39,2878.4
O10389,2023-05-03,C1040,P201,Product 2,Software,West,2,80.89,0.0,49.22,161.78,63.34
O10390,2023-05-04,C1024,P207,Product 8,Office Supplies,South,6,339.87,0.0,183.74,2039.22,936.78
O10391,2023-05-05,C1026,P216,Product 17,Electronics,East,12,370.37,0.0,147.09,4444.44,2679.36
O10392,2023-05-05,C1000,P207,Product 8,Office Supplies,East,19,339.87,0.0,183.74,6457.53,2966.47
O10393,2023-05-06,C1039,P228,Product 29,Electronics,South,13,253.39,0.0,88.43,3294.07,2144.48
O10394,2023-05-06,C1055,P202,Product 3,Office Supplies,South,16,97.88,0.0,36.6,1566.08,980.48
O10395,2023-05-06,C1048,P216,Product 17,Electronics,North,13,370.37,0.0,147.09,4814.81,2902.64
O10396,2023-05-06,C1059,P216,Product 17,Electronics,South,8,370.37,0.0,147.09,2962.96,1786.24
O10397,2023-05-06,C1048,P200,Product 1,Electronics,North,7,207.23,0.05,104.52,1378.08,646.44
O10398,2023-05-07,C1040,P209,Product 10,Office Supplies,West,11,309.61,0.0,108.59,3405.71,2211.22
O10399,2023-05-07,C1016,P208,Product 9,Office Supplies,West,5,118.51,0.0,86.83,592.55,158.4
O10400,2023-05-08,C1038,P218,Product 19,Office Supplies,East,7,203.65,0.0,85.36,1425.55,828.03
O10401,2023-05-09,C1012,P210,Product 11,Software,East,14,111.71,0.15,77.24,1329.35,247.99
O10402,2023-05-10,C1043,P213,Product 14,Furniture,East,13,86.81,0.0,56.62,1128.53,392.47
O10403,2023-05-10,C1052,P218,Product 19,Office Supplies,West,12,203.65,0.05,85.36,2321.61,1297.29
O10404,2023-05-10,C1032,P212,Product 13,Furniture,North,12,54.4,0.0,27.16,652.8,326.88
O10405,2023-05-11,C1004,P225,Product 26,Furniture,North,7,213.13,0.15,73.51,1268.12,753.55
O10406,2023-05-11,C1044,P226,Product 27,Office Supplies,North,14,127.24,0.0,100.11,1781.36,379.82
O10407,2023-05-11,C1017,P222,Product 23,Software,West,17,84.86,0.0,40.78,1442.62,749.36
O10408,2023-05-11,C1032,P217,Product 18,Software,North,2,311.91,0.0,117.62,623.82,388.58
O10409,2023-05-11,C1046,P203,Product 4,Furniture,West,18,477.65,0.0,181.0,8597.7,5339.7
O10410,2023-05-12,C1014,P200,Product 1,Electronics,South,12,207.23,0.0,104.52,2486.76,1232.52
O10411,2023-05-13,C1040,P206,Product 7,Electronics,West,2,235.09,0.0,103.91,470.18,262.36
O10412,2023-05-13,C1009,P201,Product 2,Software,East,19,80.89,0.0,49.22,1536.91,601.73
O10413,2023-05-13,C1008,P213,Product 14,Furniture,East,18,86.81,0.0,56.62,1562.58,543.42
O10414,2023-05-14,C1026,P206,Product 7,Electronics,East,3,235.09,0.0,103.91,705.27,393.54
O10415,2023-05-15,C1029,P201,Product 2,Software,South,6,80.89,0.05,49.22,461.07,165.75
O10416,2023-05-15,C1034,P216,Product 17,Electronics,West,9,370.37,0.0,147.09,3333.33,2009.52
O10417,2023-05-15,C1014,P210,Product 11,Software,South,1,111.71,0.0,77.24,111.71,34.47
O10418,2023-05-17,C1024,P204,Product 5,Office Supplies,South,17,365.41,0.0,149.12,6211.97,3676.93
O10419,2023-05-17,C1053,P222,Product 23,Software,West,6,84.86,0.05,40.78,483.7,239.02
O10420,2023-05-18,C1054,P217,Product 18,Software,South,4,311.91,0.0,117.62,1247.64,777.16
O10421,2023-05-18,C1059,P208,Product 9,Office Supplies,South,6,118.51,0.0,86.83,711.06,190.08
O10422,2023-05-18,C1002,P211,Product 12,Office Supplies,West,2,437.23,0.0,150.23,874.46,574.0
O10423,2023-05-19,C1031,P208,Product 9,Office Supplies,West,8,118.51,0.05,86.83,900.68,206.04
O10424,2023-05-19,C1023,P225,Product 26,Furniture,South,4,213.13,0.0,73.51,852.52,558.48
O10425,2023-05-19,C1036,P206,Product 7,Electronics,East,2,235.09,0.0,103.91,470.18,262.36
O10426,2023-05-19,C1000,P203,Product 4,Furniture,East,5,477.65,0.05,181.0,2268.84,1363.84
O10427,2023-05-19,C1059,P214,Product 15,Electronics,South,19,367.76,0.0,169.05,6987.44,3775.49
O10428,2023-05-19,C1030,P217,Product 18,Software,West,3,311.91,0.0,117.62,935.73,582.87
O10429,2023-05-20,C1037,P229,Product 30,Electronics,South,11,214.73,0.0,140.8,2362.03,813.23
O10430,2023-05-20,C1051,P204,Product 5,Office Supplies,East,8,365.41,0.0,149.12,2923.28,1730.32
O10431,2023-05-20,C1030,P223,Product 24,Software,West,12,31.6,0.0,19.77,379.2,141.96
O10432,2023-05-23,C1055,P212,Product 13,Furniture,South,18,54.4,0.0,27.16,979.2,490.32
O10433,2023-05-23,C1025,P202,Product 3,Office Supplies,South,11,97.88,0.0,36.6,1076.68,674.08
O10434,2023-05-23,C1026,P226,Product 27,Office Supplies,East,14,127.24,0.0,100.11,1781.36,379.82
O10435,2023-05-23,C1058,P209,Product 10,Office Supplies,South,19,309.61,0.0,108.59,5882.59,3819.38
O10436,2023-05-24,C1036,P214,Product 15,Electronics,East,10,367.76,0.1,169.05,3309.84,1619.34
O10437,2023-05-24,C1005,P227,Product 28,Electronics,North,5,59.97,0.0,24.28,299.85,178.45
O10438,2023-05-24,C1048,P203,Product 4,Furniture,North,18,477.65,0.05,181.0,8167.81,4909.81
O10439,2023-05-24,C1016,P212,Product 13,Furniture,West,15,54.4,0.0,27.16,816.0,408.6
O10440,2023-05-24,C1040,P215,Product 16,Furniture,West,4,215.0,0.15,77.58,731.0,420.68
O10441,2023-05-25,C1052,P212,Product 13,Furniture,West,2,54.4,0.0,27.16,108.8,54.48
O10442,2023-05-25,C1033,P222,Product 23,Software,South,19,84.86,0.0,40.78,1612.34,837.52
O10443,2023-05-25,C1020,P212,Product 13,Furniture,South,19,54.4,0.0,27.16,1033.6,517.56
O10444,2023-05-25,C1010,P213,Product 14,Furniture,East,12,86.81,0.0,56.62,1041.72,362.28
O10445,2023-05-25,C1023,P203,Product 4,Furniture,South,19,477.65,0.0,181.0,9075.35,5636.35
O10446,2023-05-25,C1033,P228,Product 29,Electronics,South,3,253.39,0.0,88.43,760.17,494.88
O10447,2023-05-25,C1016,P210,Product 11,Software,West,4,111.71,0.0,77.24,446.84,137.88
O10448,2023-05-26,C1056,P227,Product 28,Electronics,North,18,59.97,0.0,24.28,1079.46,642.42
O10449,2023-05-26,C1020,P223,Product 24,Software,South,19,31.6,0.0,19.77,600.4,224.77
O10450,2023-05-26,C1035,P207,Product 8,Office Supplies,East,5,339.87,0.0,183.74,1699.35,780.65
O10451,2023-05-26,C1044,P218,Product 19,Office Supplies,North,2,203.65,0.0,85.36,407.3,236.58
O10452,2023-05-26,C1053,P214,Product 15,Electronics,West,12,367.76,0.0,169.05,4413.12,2384.52
O10453,2023-05-27,C1019,P206,Product 7,Electronics,East,5,235.09,0.0,103.91,1175.45,655.9
O10454,2023-05-27,C1005,P208,Product 9,Office Supplies,North,14,118.51,0.0,86.83,1659.14,443.52
O10455,2023-05-27,C1047,P216,Product 17,Electronics,North,19,370.37,0.0,147.09,7037.03,4242.32
O10456,2023-05-28,C1032,P222,Product 23,Software,North,4,84.86,0.0,40.78,339.44,176.32
O10457,2023-05-28,C1056,P229,Product 30,Electronics,North,15,214.73,0.0,140.8,3220.95,1108.95
O10458,2023-05-29,C1013,P217,Product 18,Software,North,17,311.91,0.05,117.62,5037.35,3037.81
O10459,2023-05-29,C1046,P226,Product 27,Office Supplies,West,18,127.24,0.0,100.11,2290.32,488.34
O10460,2023-05-29,C1034,P214,Product 15,Electronics,West,4,367.76,0.05,169.05,1397.49,721.29
O10461,2023-05-30,C1016,P208,Product 9,Office Supplies,West,8,118.51,0.05,86.83,900.68,206.04
O10462,2023-05-30,C1007,P216,Product 17,Electronics,West,17,370.37,0.0,147.09,6296.29,3795.76
O10463,2023-05-30,C1004,P218,Product 19,Office Supplies,North,6,203.65,0.0,85.36,1221.9,709.74
O10464,2023-05-31,C1054,P214,Product 15,Electronics,South,14,367.76,0.0,169.05,5148.64,2781.94
O10465,2023-05-31,C1009,P221,Product 22,Office Supplies,East,11,26.26,0.05,15.92,274.42,99.3
O10466,2023-05-31,C1040,P209,Product 10,Office Supplies,West,16,309.61,0.05,108.59,4706.07,2968.63
O10467,2023-06-01,C1049,P223,Product 24,Software,West,15,31.6,0.15,19.77,402.9,106.35
O10468,2023-06-01,C1029,P207,Product 8,Office Supplies,South,17,339.87,0.0,183.74,5777.79,2654.21
O10469,2023-06-01,C1024,P206,Product 7,Electronics,South,3,235.09,0.0,103.91,705.27,393.54
O10470,2023-06-02,C1039,P200,Product 1,Electronics,South,15,207.23,0.0,104.52,3108.45,1540.65
O10471,2023-06-03,C1035,P227,Product 28,Electronics,East,9,59.97,0.0,24.28,539.73,321.21
O10472,2023-06-03,C1033,P201,Product 2,Software,South,8,80.89,0.0,49.22,647.12,253.36
O10473,2023-06-03,C1029,P213,Product 14,Furniture,South,14,86.81,0.0,56.62,1215.34,422.66
O10474,2023-06-03,C1002,P205,Product 6,Office Supplies,West,11,209.71,0.0,124.1,2306.81,941.71
O10475,2023-06-04,C1033,P227,Product 28,Electronics,South,13,59.97,0.1,24.28,701.65,386.01
O10476,2023-06-04,C1015,P212,Product 13,Furniture,South,19,54.4,0.0,27.16,1033.6,517.56
O10477,2023-06-06,C1041,P207,Product 8,Office Supplies,East,17,339.87,0.0,183.74,5777.79,2654.21
O10478,2023-06-06,C1001,P227,Product 28,Electronics,North,16,59.97,0.0,24.28,959.52,571.04
O10479,2023-06-07,C1030,P225,Product 26,Furniture,West,13,213.13,0.0,73.51,2770.69,1815.06
O10480,2023-06-07,C1007,P227,Product 28,Electronics,West,2,59.97,0.0,24.28,119.94,71.38
O10481,2023-06-09,C1000,P213,Product 14,Furniture,East,7,86.81,0.0,56.62,607.67,211.33
O10482,2023-06-09,C1012,P216,Product 17,Electronics,East,9,370.37,0.0,147.09,3333.33,2009.52
O10483,2023-06-09,C1056,P220,Product 21,Electronics,North,19,278.07,0.0,101.91,5283.33,3347.04
O10484,2023-06-09,C1031,P221,Product 22,Office Supplies,West,17,26.26,0.0,15.92,446.42,175.78
O10485,2023-06-09,C1053,P209,Product 10,Office Supplies,West,10,309.61,0.05,108.59,2941.3,1855.4
O10486,2023-06-09,C1027,P219,Product 20,Software,North,18,459.87,0.0,188.0,8277.66,4893.66
O10487,2023-06-10,C1003,P219,Product 20,Software,North,15,459.87,0.0,188.0,6898.05,4078.05
O10488,2023-06-10,C1054,P212,Product 13,Furniture,South,8,54.4,0.0,27.16,435.2,217.92
